9/25/2011,9/25/2011,NFL Week 3:    Texans @ Saints          [TV: CBS],Superdome,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Saints,Texans 
9/25/2011,9/25/2011,NFL Week 3:    Giants @ Eagles          [TV: FOX],Lincoln Financial Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Eagles,Giants 
9/25/2011,9/25/2011,NFL Week 3:    Lions @ Vikings          [TV: FOX],Mall of America Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Vikings,Lions 
9/25/2011,9/25/2011,NFL Week 3:    49ers @ Bengals          [TV: FOX],Paul Brown Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Bengals,49ers 
10/2/2011,10/2/2011,NFL Week 4:    Titans @ Browns          [TV: CBS],Cleveland Browns Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Browns,Titans 
10/2/2011,10/2/2011,NFL Week 4:    Bills @ Bengals          [TV: CBS],Paul Brown Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Bengals,Bills 
10/2/2011,10/2/2011,NFL Week 4:    Steelers @ Texans          [TV: CBS],Reliant Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Texans,Steelers 
10/2/2011,10/2/2011,NFL Week 4:    Vikings @ Chiefs          [TV: FOX],Arrowhead Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Chiefs,Vikings 
10/2/2011,10/2/2011,NFL Week 4:    Lions @ Cowboys          [TV: FOX],Cowboys Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Cowboys,Lions 
10/2/2011,10/2/2011,NFL Week 4:    Redskins @ Rams          [TV: FOX],Edward Jones Dome,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Rams,Redskins 
10/2/2011,10/2/2011,NFL Week 4:    Saints @ Jaguars          [TV: FOX],EverBank Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Jaguars,Saints 
10/2/2011,10/2/2011,NFL Week 4:    49ers @ Eagles          [TV: FOX],Lincoln Financial Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Eagles,49ers 
10/2/2011,10/2/2011,NFL Week 4:    Panthers @ Bears          [TV: FOX],Soldier Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Bears,Panthers 
10/9/2011,10/9/2011,NFL Week 5:    Bengals @ Jaguars          [TV: CBS],EverBank Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Ravens, Browns, Cowboys, Dolphins, Rams, Redskins",FREE,NFL2011,Jaguars,Bengals 
10/9/2011,10/9/2011,NFL Week 5:    Titans @ Steelers          [TV: CBS],Heinz Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Ravens, Browns, Cowboys, Dolphins, Rams, Redskins",FREE,NFL2011,Steelers,Titans 
10/9/2011,10/9/2011,NFL Week 5:    Chiefs @ Colts          [TV: CBS],Lucas Oil Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Ravens, Browns, Cowboys, Dolphins, Rams, Redskins",FREE,NFL2011,Colts,Chiefs 
10/9/2011,10/9/2011,NFL Week 5:    Raiders @ Texans          [TV: CBS],Reliant Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Ravens, Browns, Cowboys, Dolphins, Rams, Redskins",FREE,NFL2011,Texans,Raiders 
10/9/2011,10/9/2011,NFL Week 5:    Saints @ Panthers          [TV: FOX],Bank of America Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Ravens, Browns, Cowboys, Dolphins, Rams, Redskins",FREE,NFL2011,Panthers,Saints 
10/9/2011,10/9/2011,NFL Week 5:    Cardinals @ Vikings          [TV: FOX],Mall of America Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Ravens, Browns, Cowboys, Dolphins, Rams, Redskins",FREE,NFL2011,Vikings,Cardinals 
10/9/2011,10/9/2011,NFL Week 5:    Seahawks @ Giants          [TV: FOX],New Meadowlands Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Ravens, Browns, Cowboys, Dolphins, Rams, Redskins",FREE,NFL2011,Giants,Seahawks 
10/9/2011,10/9/2011,NFL Week 5:    Eagles @ Bills          [TV: FOX],Ralph Wilson Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Ravens, Browns, Cowboys, Dolphins, Rams, Redskins",FREE,NFL2011,Bills,Eagles 
10/16/2011,10/16/2011,NFL Week 6:    Jaguars @ Steelers          [TV: CBS],Heinz Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Cardinals, Broncos, Chiefs, Chargers, Seahawks, Titans",FREE,NFL2011,Steelers,Jaguars 
10/16/2011,10/16/2011,NFL Week 6:    Bills @ Giants          [TV: CBS],New Meadowlands Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Cardinals, Broncos, Chiefs, Chargers, Seahawks, Titans",FREE,NFL2011,Giants,Bills 
10/16/2011,10/16/2011,NFL Week 6:    Colts @ Bengals          [TV: CBS],Paul Brown Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Cardinals, Broncos, Chiefs, Chargers, Seahawks, Titans",FREE,NFL2011,Bengals,Colts 
10/16/2011,10/16/2011,NFL Week 6:    Eagles @ Redskins          [TV: FOX],FedEx Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Cardinals, Broncos, Chiefs, Chargers, Seahawks, Titans",FREE,NFL2011,Redskins,Eagles 
10/16/2011,10/16/2011,NFL Week 6:    49ers @ Lions          [TV: FOX],Ford Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Cardinals, Broncos, Chiefs, Chargers, Seahawks, Titans",FREE,NFL2011,Lions,49ers 
10/16/2011,10/16/2011,NFL Week 6:    Panthers @ Falcons          [TV: FOX],Georgia Dome,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Cardinals, Broncos, Chiefs, Chargers, Seahawks, Titans",FREE,NFL2011,Falcons,Panthers 
10/16/2011,10/16/2011,NFL Week 6:    Rams @ Packers          [TV: FOX],Lambeau Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Cardinals, Broncos, Chiefs, Chargers, Seahawks, Titans",FREE,NFL2011,Packers,Rams 
10/23/2011,10/23/2011,NFL Week 7:    Texans @ Titans          [TV: CBS],LP Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Bills, Bengals, Patriots, Giants, Eagles, 49ers",FREE,NFL2011,Titans,Texans 
10/23/2011,10/23/2011,NFL Week 7:    Chargers @ Jets          [TV: CBS],New Meadowlands Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Bills, Bengals, Patriots, Giants, Eagles, 49ers",FREE,NFL2011,Jets,Chargers 
10/23/2011,10/23/2011,NFL Week 7:    Broncos @ Dolphins          [TV: CBS],Sun Life Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Bills, Bengals, Patriots, Giants, Eagles, 49ers",FREE,NFL2011,Dolphins,Broncos 
10/23/2011,10/23/2011,NFL Week 7:    Redskins @ Panthers          [TV: FOX],Bank of America Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Bills, Bengals, Patriots, Giants, Eagles, 49ers",FREE,NFL2011,Panthers,Redskins 
10/23/2011,10/23/2011,NFL Week 7:    Seahawks @ Browns          [TV: FOX],Cleveland Browns Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Bills, Bengals, Patriots, Giants, Eagles, 49ers",FREE,NFL2011,Browns,Seahawks 
10/23/2011,10/23/2011,NFL Week 7:    Falcons @ Lions          [TV: FOX],Ford Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Bills, Bengals, Patriots, Giants, Eagles, 49ers",FREE,NFL2011,Lions,Falcons 
10/23/2011,10/23/2011,NFL Week 7:    Bears @ Buccaneers          [TV: FOX],Wembley Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Bills, Bengals, Patriots, Giants, Eagles, 49ers",FREE,NFL2011,Buccaneers,Bears 
10/30/2011,10/30/2011,NFL Week 8:    Colts @ Titans          [TV: CBS],LP Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Falcons, Bears, Packers, Jets, Raiders, Buccaneers",FREE,NFL2011,Titans,Colts 
10/30/2011,10/30/2011,NFL Week 8:    Dolphins @ Giants          [TV: CBS],New Meadowlands Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Falcons, Bears, Packers, Jets, Raiders, Buccaneers",FREE,NFL2011,Giants,Dolphins 
10/30/2011,10/30/2011,NFL Week 8:    Jaguars @ Texans          [TV: CBS],Reliant Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Falcons, Bears, Packers, Jets, Raiders, Buccaneers",FREE,NFL2011,Texans,Jaguars 
10/30/2011,10/30/2011,NFL Week 8:    Vikings @ Panthers          [TV: FOX],Bank of America Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Falcons, Bears, Packers, Jets, Raiders, Buccaneers",FREE,NFL2011,Panthers,Vikings 
10/30/2011,10/30/2011,NFL Week 8:    Saints @ Rams          [TV: FOX],Edward Jones Dome,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Falcons, Bears, Packers, Jets, Raiders, Buccaneers",FREE,NFL2011,Rams,Saints 
10/30/2011,10/30/2011,NFL Week 8:    Cardinals @ Ravens          [TV: FOX],M&T Bank Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Falcons, Bears, Packers, Jets, Raiders, Buccaneers",FREE,NFL2011,Ravens,Cardinals 
11/6/2011,11/6/2011,NFL Week 9:    Dolphins @ Chiefs          [TV: CBS],Arrowhead Stadium,10:00 AM,11:00,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Panthers, Lions, Jaguars, Vikings",FREE,NFL2011,Chiefs,Dolphins 
11/6/2011,11/6/2011,NFL Week 9:    Jets @ Bills          [TV: CBS],Ralph Wilson Stadium,10:00 AM,11:00,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Panthers, Lions, Jaguars, Vikings",FREE,NFL2011,Bills,Jets 
11/6/2011,11/6/2011,NFL Week 9:    Browns @ Texans          [TV: CBS],Reliant Stadium,10:00 AM,11:00,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Panthers, Lions, Jaguars, Vikings",FREE,NFL2011,Texans,Browns 
11/6/2011,11/6/2011,NFL Week 9:    Seahawks @ Cowboys          [TV: FOX],Cowboys Stadium,10:00 AM,11:00,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Panthers, Lions, Jaguars, Vikings",FREE,NFL2011,Cowboys,Seahawks 
11/6/2011,11/6/2011,NFL Week 9:    49ers @ Redskins          [TV: FOX],FedEx Field,10:00 AM,11:00,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Panthers, Lions, Jaguars, Vikings",FREE,NFL2011,Redskins,49ers 
11/6/2011,11/6/2011,NFL Week 9:    Falcons @ Colts          [TV: FOX],Lucas Oil Stadium,10:00 AM,11:00,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Panthers, Lions, Jaguars, Vikings",FREE,NFL2011,Colts,Falcons 
11/6/2011,11/6/2011,NFL Week 9:    Buccaneers @ Saints          [TV: FOX],Superdome,10:00 AM,11:00,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Panthers, Lions, Jaguars, Vikings",FREE,NFL2011,Saints,Buccaneers 
11/13/2011,11/13/2011,NFL Week 10:    Broncos @ Chiefs          [TV: CBS],Arrowhead Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Chiefs,Broncos 
11/13/2011,11/13/2011,NFL Week 10:    Titans @ Panthers          [TV: CBS],Bank of America Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Panthers,Titans 
11/13/2011,11/13/2011,NFL Week 10:    Bills @ Cowboys          [TV: CBS],Cowboys Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Cowboys,Bills 
11/13/2011,11/13/2011,NFL Week 10:    Jaguars @ Colts          [TV: CBS],Lucas Oil Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Colts,Jaguars 
11/13/2011,11/13/2011,NFL Week 10:    Steelers @ Bengals          [TV: CBS],Paul Brown Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Bengals,Steelers 
11/13/2011,11/13/2011,NFL Week 10:    Texans @ Buccaneers          [TV: CBS],Raymond James Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Buccaneers,Texans 
11/13/2011,11/13/2011,NFL Week 10:    Rams @ Browns          [TV: FOX],Cleveland Browns Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Browns,Rams 
11/13/2011,11/13/2011,NFL Week 10:    Saints @ Falcons          [TV: FOX],Georgia Dome,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Falcons,Saints 
11/13/2011,11/13/2011,NFL Week 10:    Cardinals @ Eagles          [TV: FOX],Lincoln Financial Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Eagles,Cardinals 
11/13/2011,11/13/2011,NFL Week 10:    Lions @ Bears          [TV: FOX],Soldier Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Bears,Lions 
11/13/2011,11/13/2011,NFL Week 10:    Redskins @ Dolphins          [TV: FOX],Sun Life Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,www.MySportsCal.com,FREE,NFL2011,Dolphins,Redskins 
11/20/2011,11/20/2011,NFL Week 11:    Jaguars @ Browns          [TV: CBS],Cleveland Browns Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Texans, Colts, Saints, Steelers",FREE,NFL2011,Browns,Jaguars 
11/20/2011,11/20/2011,NFL Week 11:    Titans @ Falcons          [TV: CBS],Georgia Dome,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Texans, Colts, Saints, Steelers",FREE,NFL2011,Falcons,Titans 
11/20/2011,11/20/2011,NFL Week 11:    Bengals @ Ravens          [TV: CBS],M&T Bank Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Texans, Colts, Saints, Steelers",FREE,NFL2011,Ravens,Bengals 
11/20/2011,11/20/2011,NFL Week 11:    Raiders @ Vikings          [TV: CBS],Mall of America Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Texans, Colts, Saints, Steelers",FREE,NFL2011,Vikings,Raiders 
11/20/2011,11/20/2011,NFL Week 11:    Bills @ Dolphins          [TV: CBS],Sun Life Stadium,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Texans, Colts, Saints, Steelers",FREE,NFL2011,Dolphins,Bills 
11/20/2011,11/20/2011,NFL Week 11:    Cowboys @ Redskins          [TV: FOX],FedEx Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Texans, Colts, Saints, Steelers",FREE,NFL2011,Redskins,Cowboys 
11/20/2011,11/20/2011,NFL Week 11:    Panthers @ Lions          [TV: FOX],Ford Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Texans, Colts, Saints, Steelers",FREE,NFL2011,Lions,Panthers 
11/20/2011,11/20/2011,NFL Week 11:    Buccaneers @ Packers          [TV: FOX],Lambeau Field,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,"www.MySportsCal.com       Byes: Texans, Colts, Saints, Steelers",FREE,NFL2011,Packers,Buccaneers 
